id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,cl_approach_spec,cl_grp_size,cl_collab_kind,cl_stud_collab,cl_extr_rewards,cl_what_rewards,cl_comp_elem,cl_teacher_role_info,cl_pup_feedback,cl_pup_feedback_who
43099637,Klingner (1996),1996,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.032,0.3923,['Pre-post gain'],Gates-MacGinitie,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.032,0.3923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,NA,['Middle school'],"['12', '13', '14']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Research staff'],3,5,40,['Toolkit: Collaborative learning'],"['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)', 'Other (please specify)']","['3', '4', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099540,Klingner (1998),1998,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4297,0.1741,NA,Gates-MacGinitie Reading test,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.4297,0.1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,1,5,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],11,1,45,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['5', '6']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
40307313,Klingner (2004),2004,['Journal article'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.4925,0.1401,['Post-test unadjusted (select one from this group)'],Gates-MacGinitie Reading Tests,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4925,0.1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,5,10,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],35,2, ,['Toolkit: Reading comprehension strategies'],['Other (please specify)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099330,Kosters (1990),1990,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.397,0.2821,['Post-test adjusted for baseline attainment'],Achievement,With business as usual,['Sample: All'],Social Studies,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,2,['Secondary/High school'],"['16', '17']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],4,4,50,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],['No'],NA
43099131,Kramarski (2003),2003,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1072,0.1476,['Post-test adjusted for baseline attainment'],Graph Interpretation Test,With active control,['Sample: All'],Mathematics,['Test type: Researcher developed test'],['Reading primary outcome'],0.3263,0.1484,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1072,0.1476,NA,NA,NA,NA,NA,NA,184,4,12,['Middle school'],"['13', '14']",NA,NA,['Israel'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",2,5,45,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
40294920,Kramarski (2009) FB,2009,['Journal article'],"['Feedback', 'Collaborative learning']","['Toolkit primary outcome', 'Mathematics primary outcome']",0.8312,0.2538,['Post-test unadjusted (select one from this group)'],VERB Problem Solving Score - Mathematical transfer test,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.8312,0.2538,NA,NA,NA,NA,NA,NA,68,1,2,['Middle school'],"['15', '14']",NA,NA,['Israel'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],5,1,45,['Toolkit: Feedback'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Students']
43099452,Kumar (1998),1998,NA,['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.2311,0.2832,NA,Achievement Task ,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.2311,0.2832,NA,NA,NA,NA,NA,NA,60,1,NA,['Primary/elementary school'],['11'],NA,NA,['Japan'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],3,5,45,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099453,Lampe (1996),1996,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.8338,0.2116,['Post-test adjusted for baseline attainment'],Social Study Achievement Test (post test),With business as usual,['Sample: All'],Social Studies,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,2,8,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],12,2,50,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269825,Laney (1996) CL,1996,['Conference paper'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.9649,0.2738,NA,Post test score on written understanding of economic concept,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2,8,['Primary/elementary school'],"['6', '7', '8']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",6,3,45,['Toolkit: Collaborative learning'],"['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)', 'Other (please specify)']","['5', '4']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099454,Law (2008),2008,['Journal article'],"['Collaborative learning', 'Reading comprehension strategies']","['Toolkit primary outcome', 'Reading primary outcome']",0.3767,0.1345,['Post-test adjusted for baseline attainment'],Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3767,0.1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,8,10,['Primary/elementary school'],"['7', '8']",NA,NA,['Hong Kong (see China)'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['No'],['No'],['Yes'],['During regular school hours '],['Class teachers'],35,8,35,['Toolkit: Collaborative learning'],['Other (please specify)'],['3'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],NA,NA
43099333,Lazarowitz (1988),1988,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.2029,0.2353,['Pre-post gain'],Academic Achievement - cell learning,With active control,['Sample: All'],Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.2029,0.2353,NA,NA,NA,113,NA,4,['Secondary/High school'],"['15', '16']",NA,NA,['Israel'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],7,5,NA,['Toolkit: Collaborative learning'],['Aronson: JIGSAW groups or Home/Expert groups'],['5'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['Yes (Please highlight the relevant text.)'],['Students']
43099565,Lazarowitz (1996),1996,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.175,0.1891,NA,Student Acedemic Achievement (Cell),With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.175,0.1891,NA,NA,NA,113,1,NA,['Secondary/High school'],"['14', '15', '16', '17']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],7,5,47,NA,['Aronson: JIGSAW groups or Home/Expert groups'],['5'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['Yes (Please highlight the relevant text.)'],['Students']
47269828,LeBel (1982) CL,1982,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0825,0.3821,NA,Immediate Post test,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0825,0.3821,NA,NA,NA,NA,NA,NA,33,1,2,['Secondary/High school'],"['15', '16', '17']",NA,NA,['Canada'],['Individual RCT'],['Paired learning'],"['No', 'Unclear/ Not specified']",['Yes'],['No'],['During regular school hours '],['Research staff'],0.6,1,60,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099507,Leighton (1989),1989,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.8848,0.1554,['Post-test adjusted for baseline attainment'],MFMT Problem Solving (PS) - STL vs Regular (Control),With business as usual,['Sample: Average'],Mathematics,['Test type: National test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.8848,0.1554,NA,NA,NA,NA,NA,NA,578,5,19,['Middle school'],"['12', '13']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5,4,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['5'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the tasks or activities, BUT with an individual outcome']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['No'],['No'],NA
43099640,Lew (1986),1986,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.36,0.24,['Post-test adjusted for baseline attainment'],English Achievement Scores (combined treatment vs control),With active control,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,3,['Secondary/High school'],"['13', '14', '16', '17']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],21,5,20,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['3', '2', '4']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Other (Please highlight the relevant text.)'],['No'],['No'],['No'],NA
47269832,Liu (1998) CL,1998,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.3912,0.3324,NA,Harter's scale of intrinsic versus extrinsic orientation ( Challenge),With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,2,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",5,4,50,['Toolkit: Collaborative learning'],['No research basis mentioned'],NA,"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']","['Yes (Please highlight the relevant text.)', 'No']",['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269833,Love (1969) CL,1969,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3495,0.3008,NA,Cooperative Math test  (Algebra),With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3495,0.3008,NA,NA,NA,NA,NA,NA,54,1,2,['Other educational setting (please specify)'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Research staff'],2,2.5,40,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
